seed,episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
13,1,250,-453.9178161621094,-1.8156712055206299,0.0,1.0,250
13,2,250,-469.9238586425781,-1.8796954154968262,0.0,0.9996041655540466,500
13,3,250,-487.7994689941406,-1.951197862625122,0.0,0.9992083311080933,750
13,4,250,-488.3276062011719,-1.9533103704452515,0.0,0.9988124966621399,1000
13,5,250,-483.5703430175781,-1.934281349182129,0.32641395926475525,0.9984166622161865,1250
13,6,250,-491.3697814941406,-1.9654791355133057,0.06752829253673553,0.9980208277702332,1500
13,7,250,-486.7087707519531,-1.9468350410461426,0.057593077421188354,0.9976249933242798,1750
13,8,250,-471.2826843261719,-1.885130763053894,0.04617714509367943,0.9972291588783264,2000
13,9,250,-481.36248779296875,-1.9254499673843384,0.07750535756349564,0.996833324432373,2250
13,10,250,-388.2467041015625,-1.5529868602752686,0.031113823875784874,0.9964374899864197,2500
13,11,250,-446.1439514160156,-1.7845758199691772,0.033589355647563934,0.9960416555404663,2750
13,12,250,-439.76300048828125,-1.759052038192749,0.024916164577007294,0.9956458210945129,3000
13,13,250,-486.1599426269531,-1.944639801979065,0.07556402683258057,0.9952499866485596,3250
13,14,250,-478.4780578613281,-1.9139121770858765,0.03764743357896805,0.9948541522026062,3500
13,15,250,-485.8505554199219,-1.9434021711349487,0.02756880596280098,0.9944583177566528,3750
13,16,250,-490.136474609375,-1.9605458974838257,0.024691259488463402,0.9940624833106995,4000
13,17,250,-496.6688232421875,-1.9866752624511719,0.06953329592943192,0.9936666488647461,4250
13,18,250,-452.0789489746094,-1.8083157539367676,0.039696551859378815,0.9932708144187927,4500
13,19,250,-443.17413330078125,-1.7726964950561523,0.03578304126858711,0.9928749799728394,4750
13,20,250,-489.4036865234375,-1.957614779472351,0.030827363952994347,0.992479145526886,5000
13,21,250,-472.9457702636719,-1.8917831182479858,0.07353085279464722,0.9920833110809326,5250
13,22,250,-485.17803955078125,-1.9407122135162354,0.0408686101436615,0.9916874766349792,5500
13,23,250,-389.64190673828125,-1.5585676431655884,0.0348653607070446,0.9912916421890259,5750
13,24,250,-474.5123291015625,-1.8980493545532227,0.03816951811313629,0.9908958077430725,6000
13,25,250,-471.663330078125,-1.8866533041000366,0.08671171963214874,0.9904999732971191,6250
13,26,250,-489.2568664550781,-1.9570274353027344,0.05492019280791283,0.9901041388511658,6500
13,27,250,-489.61993408203125,-1.9584797620773315,0.04659368842840195,0.9897083044052124,6750
13,28,250,-489.48974609375,-1.9579589366912842,0.04105758294463158,0.9893125295639038,7000
13,29,250,-459.5560607910156,-1.8382242918014526,0.09549334645271301,0.9889166951179504,7250
13,30,250,-442.60333251953125,-1.7704132795333862,0.05526147037744522,0.9885208606719971,7500
13,31,250,-489.7796325683594,-1.9591184854507446,0.0496596060693264,0.9881250262260437,7750
13,32,250,-488.8216552734375,-1.9552866220474243,0.04612405598163605,0.9877291917800903,8000
13,33,250,-408.5773620605469,-1.6343094110488892,0.10034932941198349,0.987333357334137,8250
13,34,250,-474.2886047363281,-1.897154450416565,0.0650751143693924,0.9869375228881836,8500
13,35,250,-466.59228515625,-1.8663691282272339,0.06106407567858696,0.9865416884422302,8750
13,36,250,-461.4193115234375,-1.8456772565841675,0.05346871539950371,0.9861458539962769,9000
13,37,250,-441.547607421875,-1.7661904096603394,0.10620547086000443,0.9857500195503235,9250
13,38,250,-485.0400085449219,-1.9401600360870361,0.06890058517456055,0.9853541851043701,9500
13,39,250,-461.6790771484375,-1.846716284751892,0.0634555071592331,0.9849583506584167,9750
13,40,250,-471.3853454589844,-1.8855414390563965,0.06322566419839859,0.9845625162124634,10000
13,41,250,-490.52593994140625,-1.9621037244796753,0.12016332149505615,0.98416668176651,10250
13,42,250,-492.4334411621094,-1.969733715057373,0.076044462621212,0.9837708473205566,10500
13,43,250,-463.4997253417969,-1.8539988994598389,0.0767093077301979,0.9833750128746033,10750
13,44,250,-423.9211730957031,-1.6956846714019775,0.07271505147218704,0.9829791784286499,11000
13,45,250,-451.314208984375,-1.8052568435668945,0.14896844327449799,0.9825833439826965,11250
13,46,250,-481.0657043457031,-1.9242627620697021,0.10098626464605331,0.9821875095367432,11500
13,47,250,-487.1857604980469,-1.9487429857254028,0.0942310318350792,0.9817916750907898,11750
13,48,250,-486.6504821777344,-1.9466019868850708,0.08670653402805328,0.9813958406448364,12000
13,49,250,-458.83026123046875,-1.835321068763733,0.17062337696552277,0.9810000061988831,12250
13,50,250,-437.0487060546875,-1.7481948137283325,0.11734294891357422,0.9806041717529297,12500
13,51,250,-490.3859558105469,-1.9615437984466553,0.10538745671510696,0.9802083373069763,12750
13,52,250,-425.2030334472656,-1.7008121013641357,0.09571461379528046,0.979812502861023,13000
13,53,250,-474.43536376953125,-1.897741436958313,0.19741718471050262,0.9794166684150696,13250
13,54,250,-451.38629150390625,-1.8055452108383179,0.14471177756786346,0.9790208339691162,13500
13,55,250,-487.5013122558594,-1.950005292892456,0.12387163192033768,0.9786249995231628,13750
13,56,250,-467.26763916015625,-1.8690705299377441,0.11816871911287308,0.9782291650772095,14000
13,57,250,-487.97894287109375,-1.9519157409667969,0.21722760796546936,0.9778333306312561,14250
13,58,250,-449.2437438964844,-1.796975016593933,0.15889422595500946,0.9774374961853027,14500
13,59,250,-427.6893615722656,-1.7107574939727783,0.14013971388339996,0.9770416617393494,14750
13,60,250,-451.0461120605469,-1.8041844367980957,0.13115645945072174,0.976645827293396,15000
13,61,250,-473.5690002441406,-1.8942760229110718,0.23845326900482178,0.9762499928474426,15250
13,62,250,-485.1490173339844,-1.940596103668213,0.16816654801368713,0.9758541584014893,15500
13,63,250,-392.2840576171875,-1.5691362619400024,0.1436159610748291,0.9754583239555359,15750
13,64,250,-487.6244201660156,-1.9504976272583008,0.13742858171463013,0.9750624895095825,16000
13,65,250,-483.0475769042969,-1.9321902990341187,0.2297874391078949,0.9746666550636292,16250
13,66,250,-461.4018249511719,-1.8456072807312012,0.16978339850902557,0.9742708206176758,16500
13,67,250,-448.8466796875,-1.7953866720199585,0.16035470366477966,0.9738749861717224,16750
13,68,250,-447.5144958496094,-1.7900580167770386,0.14344333112239838,0.973479151725769,17000
13,69,250,-455.6774597167969,-1.8227097988128662,0.2429385930299759,0.9730833172798157,17250
13,70,250,-379.4197692871094,-1.5176790952682495,0.17781397700309753,0.9726874828338623,17500
13,71,250,-444.87261962890625,-1.7794904708862305,0.17318294942378998,0.9722916483879089,17750
13,72,250,-492.57781982421875,-1.9703112840652466,0.16625601053237915,0.9718958139419556,18000
13,73,250,-450.5974426269531,-1.8023897409439087,0.2663576602935791,0.9714999794960022,18250
13,74,250,-493.2458190917969,-1.9729832410812378,0.1941630095243454,0.9711041450500488,18500
13,75,250,-292.0132141113281,-1.1680529117584229,0.19252268970012665,0.9707083106040955,18750
13,76,250,-455.694580078125,-1.822778344154358,0.19226807355880737,0.9703124761581421,19000
13,77,250,-440.4151611328125,-1.7616606950759888,0.3140406608581543,0.9699166417121887,19250
13,78,250,-452.3282775878906,-1.8093130588531494,0.24156522750854492,0.9695208072662354,19500
13,79,250,-454.3670349121094,-1.8174681663513184,0.23728856444358826,0.969124972820282,19750
13,80,250,-487.5445861816406,-1.9501783847808838,0.2119324952363968,0.9687291383743286,20000
13,81,250,-471.4749450683594,-1.8858997821807861,0.3001217842102051,0.96833336353302,20250
13,82,250,-391.2552795410156,-1.5650211572647095,0.24092377722263336,0.9679374694824219,20500
13,83,250,-480.8106384277344,-1.9232425689697266,0.2354833036661148,0.9675416946411133,20750
13,84,250,-447.53045654296875,-1.7901217937469482,0.23028036952018738,0.9671458601951599,21000
13,85,250,-200.23985290527344,-0.8009594082832336,0.299207478761673,0.9667500257492065,21250
13,86,250,-393.86553955078125,-1.5754621028900146,0.27591052651405334,0.9663541913032532,21500
13,87,250,-408.6768798828125,-1.6347075700759888,0.2748965322971344,0.9659583568572998,21750
13,88,250,-478.13824462890625,-1.9125529527664185,0.25364431738853455,0.9655625224113464,22000
13,89,250,-440.87384033203125,-1.7634953260421753,0.3477747142314911,0.9651666879653931,22250
13,90,250,-422.8915710449219,-1.6915662288665771,0.28190261125564575,0.9647708535194397,22500
13,91,250,-392.7479248046875,-1.5709917545318604,0.27712517976760864,0.9643750190734863,22750
13,92,250,-490.5133972167969,-1.9620535373687744,0.2746488153934479,0.963979184627533,23000
13,93,250,-469.1511535644531,-1.8766045570373535,0.3547963500022888,0.9635833501815796,23250
13,94,250,-459.2928161621094,-1.8371713161468506,0.2864176034927368,0.9631875157356262,23500
13,95,250,-485.5721435546875,-1.9422885179519653,0.2791442275047302,0.9627916812896729,23750
13,96,250,-410.3310546875,-1.6413241624832153,0.2737347185611725,0.9623958468437195,24000
13,97,250,-422.3197326660156,-1.6892789602279663,0.3769451975822449,0.9620000123977661,24250
13,98,250,-448.8172607421875,-1.7952690124511719,0.3062792420387268,0.9616041779518127,24500
13,99,250,-423.2857971191406,-1.6931431293487549,0.29406362771987915,0.9612083435058594,24750
13,100,250,-370.13775634765625,-1.48055100440979,0.2860720455646515,0.960812509059906,25000
13,101,250,-402.9723815917969,-1.6118894815444946,0.41851553320884705,0.9604166746139526,25250
13,102,250,-453.0081481933594,-1.8120325803756714,0.32606998085975647,0.9600208401679993,25500
13,103,250,-457.4361877441406,-1.8297446966171265,0.31301891803741455,0.9596250057220459,25750
13,104,250,-476.5014953613281,-1.9060059785842896,0.29466190934181213,0.9592291712760925,26000
13,105,250,-491.0906982421875,-1.9643627405166626,0.42323213815689087,0.9588333368301392,26250
13,106,250,-459.4819030761719,-1.8379275798797607,0.3473263680934906,0.9584375023841858,26500
13,107,250,-486.8249816894531,-1.9472999572753906,0.3196192979812622,0.9580416679382324,26750
13,108,250,-452.7430114746094,-1.8109720945358276,0.3109135329723358,0.957645833492279,27000
13,109,250,-449.48724365234375,-1.797948956489563,0.47872236371040344,0.9572499990463257,27250
13,110,250,-481.8712463378906,-1.9274849891662598,0.38523539900779724,0.9568541646003723,27500
13,111,250,-458.64862060546875,-1.834594488143921,0.3617313504219055,0.956458330154419,27750
13,112,250,-433.7326965332031,-1.7349307537078857,0.3445729613304138,0.9560624957084656,28000
13,113,250,-454.4441833496094,-1.8177766799926758,0.4840531051158905,0.9556666612625122,28250
13,114,250,-253.9528350830078,-1.0158113241195679,0.4130108654499054,0.9552708268165588,28500
13,115,250,-406.3124694824219,-1.6252498626708984,0.4205983579158783,0.9548749923706055,28750
13,116,250,-390.2396545410156,-1.5609586238861084,0.3910919725894928,0.9544791579246521,29000
13,117,250,-455.137451171875,-1.8205498456954956,0.5492966771125793,0.9540833234786987,29250
13,118,250,-491.6324157714844,-1.9665296077728271,0.4559427797794342,0.9536874890327454,29500
13,119,250,-431.7452392578125,-1.7269809246063232,0.43235868215560913,0.953291654586792,29750
13,120,250,-478.34344482421875,-1.9133738279342651,0.41805654764175415,0.9528958201408386,30000
13,121,250,-443.59881591796875,-1.774395227432251,0.5548796057701111,0.9524999856948853,30250
13,122,250,-406.4683837890625,-1.6258735656738281,0.4642026126384735,0.9521041512489319,30500
13,123,250,-469.8891906738281,-1.8795567750930786,0.45135971903800964,0.9517083168029785,30750
13,124,250,-357.2979431152344,-1.4291918277740479,0.4434228241443634,0.9513124823570251,31000
13,125,250,-454.61376953125,-1.8184551000595093,0.6177894473075867,0.9509166479110718,31250
13,126,250,-439.57830810546875,-1.7583131790161133,0.48048993945121765,0.9505208134651184,31500
13,127,250,-409.7501220703125,-1.6390005350112915,0.4619884490966797,0.950124979019165,31750
13,128,250,-492.66461181640625,-1.9706584215164185,0.4303303062915802,0.9497291445732117,32000
13,129,250,-428.8446350097656,-1.7153785228729248,0.6646528244018555,0.9493333101272583,32250
13,130,250,-473.873046875,-1.8954921960830688,0.52077317237854,0.9489374756813049,32500
13,131,250,-422.0840759277344,-1.6883362531661987,0.4687553346157074,0.9485416412353516,32750
13,132,250,-433.1919250488281,-1.7327677011489868,0.45906755328178406,0.9481458067893982,33000
13,133,250,-466.8281555175781,-1.8673126697540283,0.6909404993057251,0.9477499723434448,33250
