seed,episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
0,1,250,-462.1290283203125,-1.8485161066055298,0.0,1.0,250
0,2,250,-456.10260009765625,-1.8244104385375977,0.0,0.9996041655540466,500
0,3,250,-480.72662353515625,-1.922906517982483,0.0,0.9992083311080933,750
0,4,250,-492.2501220703125,-1.9690004587173462,0.0,0.9988124966621399,1000
0,5,250,-481.6442565917969,-1.9265769720077515,0.2364322394132614,0.9984166622161865,1250
0,6,250,-372.7436218261719,-1.4909745454788208,0.08157919347286224,0.9980208277702332,1500
0,7,250,-436.35137939453125,-1.7454055547714233,0.0747181847691536,0.9976249933242798,1750
0,8,250,-408.5226135253906,-1.6340904235839844,0.048370927572250366,0.9972291588783264,2000
0,9,250,-489.4241027832031,-1.9576964378356934,0.12479762732982635,0.996833324432373,2250
0,10,250,-475.6434020996094,-1.902573585510254,0.0645613893866539,0.9964374899864197,2500
0,11,250,-496.63531494140625,-1.9865412712097168,0.051877621561288834,0.9960416555404663,2750
0,12,250,-487.98016357421875,-1.9519206285476685,0.04891581833362579,0.9956458210945129,3000
0,13,250,-435.5555419921875,-1.7422221899032593,0.12374066561460495,0.9952499866485596,3250
0,14,250,-429.4217834472656,-1.7176871299743652,0.07799053192138672,0.9948541522026062,3500
0,15,250,-490.7822570800781,-1.9631290435791016,0.0698486790060997,0.9944583177566528,3750
0,16,250,-497.03607177734375,-1.9881442785263062,0.06895092874765396,0.9940624833106995,4000
0,17,250,-490.2627258300781,-1.9610508680343628,0.14747072756290436,0.9936666488647461,4250
0,18,250,-444.23297119140625,-1.776931881904602,0.09477373957633972,0.9932708144187927,4500
0,19,250,-449.8417663574219,-1.799367070198059,0.09347795695066452,0.9928749799728394,4750
0,20,250,-452.4150390625,-1.8096601963043213,0.08804008364677429,0.992479145526886,5000
0,21,250,-486.04547119140625,-1.9441819190979004,0.16856706142425537,0.9920833110809326,5250
0,22,250,-421.90289306640625,-1.6876115798950195,0.11570186167955399,0.9916874766349792,5500
0,23,250,-487.5003662109375,-1.9500014781951904,0.11537519842386246,0.9912916421890259,5750
0,24,250,-479.69976806640625,-1.9187990427017212,0.11201202124357224,0.9908958077430725,6000
0,25,250,-418.8235168457031,-1.675294041633606,0.1894776076078415,0.9904999732971191,6250
0,26,250,-461.7912292480469,-1.8471648693084717,0.14129117131233215,0.9901041388511658,6500
0,27,250,-489.49444580078125,-1.9579777717590332,0.14058516919612885,0.9897083044052124,6750
0,28,250,-441.6900634765625,-1.766760230064392,0.13407070934772491,0.9893125295639038,7000
0,29,250,-445.5280456542969,-1.7821122407913208,0.22346000373363495,0.9889166951179504,7250
0,30,250,-493.0957336425781,-1.97238290309906,0.16566433012485504,0.9885208606719971,7500
0,31,250,-463.7132568359375,-1.8548530340194702,0.15840712189674377,0.9881250262260437,7750
0,32,250,-460.1263427734375,-1.8405053615570068,0.16356536746025085,0.9877291917800903,8000
0,33,250,-488.052978515625,-1.952211856842041,0.25127390027046204,0.987333357334137,8250
0,34,250,-491.6199035644531,-1.9664796590805054,0.2012951672077179,0.9869375228881836,8500
0,35,250,-488.73065185546875,-1.9549225568771362,0.19750216603279114,0.9865416884422302,8750
0,36,250,-452.1754150390625,-1.8087016344070435,0.18444488942623138,0.9861458539962769,9000
0,37,250,-452.236572265625,-1.8089462518692017,0.2870451509952545,0.9857500195503235,9250
0,38,250,-490.0567626953125,-1.9602270126342773,0.21915754675865173,0.9853541851043701,9500
0,39,250,-465.63665771484375,-1.862546682357788,0.2167334258556366,0.9849583506584167,9750
0,40,250,-484.9862060546875,-1.939944863319397,0.2167184054851532,0.9845625162124634,10000
0,41,250,-480.40106201171875,-1.9216042757034302,0.317233145236969,0.98416668176651,10250
0,42,250,-479.2327575683594,-1.9169310331344604,0.2563294768333435,0.9837708473205566,10500
0,43,250,-468.0530700683594,-1.872212290763855,0.23981791734695435,0.9833750128746033,10750
0,44,250,-464.541015625,-1.8581640720367432,0.2509303092956543,0.9829791784286499,11000
0,45,250,-465.7440490722656,-1.8629761934280396,0.36567583680152893,0.9825833439826965,11250
0,46,250,-413.3061828613281,-1.6532247066497803,0.2858603894710541,0.9821875095367432,11500
0,47,250,-493.5392150878906,-1.9741568565368652,0.26964786648750305,0.9817916750907898,11750
0,48,250,-484.6443176269531,-1.9385772943496704,0.25606822967529297,0.9813958406448364,12000
0,49,250,-471.0168762207031,-1.8840675354003906,0.41272297501564026,0.9810000061988831,12250
0,50,250,-408.2674255371094,-1.6330697536468506,0.333779901266098,0.9806041717529297,12500
0,51,250,-471.8825378417969,-1.8875302076339722,0.3097936511039734,0.9802083373069763,12750
0,52,250,-467.34942626953125,-1.869397759437561,0.2877807021141052,0.979812502861023,13000
0,53,250,-440.4839172363281,-1.7619357109069824,0.457419216632843,0.9794166684150696,13250
0,54,250,-437.8020935058594,-1.7512084245681763,0.3496394753456116,0.9790208339691162,13500
