seed,episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
7,1,250,-493.28277587890625,-1.9731310606002808,0.0,1.0,250
7,2,250,-477.639404296875,-1.9105576276779175,0.0,0.9996041655540466,500
7,3,250,-494.43450927734375,-1.9777380228042603,0.0,0.9992083311080933,750
7,4,250,-439.7235107421875,-1.7588940858840942,0.0,0.9988124966621399,1000
7,5,250,-491.9137878417969,-1.9676551818847656,0.4640232026576996,0.9984166622161865,1250
7,6,250,-408.16680908203125,-1.6326671838760376,0.07201014459133148,0.9980208277702332,1500
7,7,250,-493.2463684082031,-1.9729855060577393,0.08182844519615173,0.9976249933242798,1750
7,8,250,-462.10296630859375,-1.8484119176864624,0.04360313341021538,0.9972291588783264,2000
7,9,250,-487.550048828125,-1.9502002000808716,0.10088811814785004,0.996833324432373,2250
7,10,250,-469.3870544433594,-1.8775482177734375,0.037567585706710815,0.9964374899864197,2500
7,11,250,-458.7870788574219,-1.8351483345031738,0.025004886090755463,0.9960416555404663,2750
7,12,250,-447.3286437988281,-1.7893146276474,0.022482428699731827,0.9956458210945129,3000
7,13,250,-482.548828125,-1.9301953315734863,0.07539018988609314,0.9952499866485596,3250
7,14,250,-449.68505859375,-1.798740267753601,0.030598187819123268,0.9948541522026062,3500
7,15,250,-469.5910339355469,-1.878364086151123,0.023508261889219284,0.9944583177566528,3750
7,16,250,-475.5100402832031,-1.9020401239395142,0.023596763610839844,0.9940624833106995,4000
7,17,250,-489.2262878417969,-1.9569051265716553,0.0741172581911087,0.9936666488647461,4250
7,18,250,-492.8443908691406,-1.9713776111602783,0.033370424062013626,0.9932708144187927,4500
7,19,250,-479.2884521484375,-1.9171538352966309,0.029546920210123062,0.9928749799728394,4750
7,20,250,-480.3898010253906,-1.92155921459198,0.02420099638402462,0.992479145526886,5000
7,21,250,-463.0716552734375,-1.8522865772247314,0.07292304933071136,0.9920833110809326,5250
7,22,250,-458.16851806640625,-1.8326740264892578,0.03707389906048775,0.9916874766349792,5500
7,23,250,-411.4669189453125,-1.6458677053451538,0.03412691503763199,0.9912916421890259,5750
7,24,250,-402.02117919921875,-1.6080846786499023,0.03191247209906578,0.9908958077430725,6000
7,25,250,-480.6962890625,-1.9227851629257202,0.07824555039405823,0.9904999732971191,6250
7,26,250,-493.07275390625,-1.9722909927368164,0.0436561144888401,0.9901041388511658,6500
7,27,250,-479.62066650390625,-1.9184826612472534,0.039662916213274,0.9897083044052124,6750
7,28,250,-477.1715393066406,-1.9086861610412598,0.037080083042383194,0.9893125295639038,7000
7,29,250,-457.5927429199219,-1.8303710222244263,0.08829892426729202,0.9889166951179504,7250
7,30,250,-459.18048095703125,-1.8367218971252441,0.0496508963406086,0.9885208606719971,7500
7,31,250,-477.2574768066406,-1.9090299606323242,0.0454658567905426,0.9881250262260437,7750
7,32,250,-448.26324462890625,-1.7930530309677124,0.04208294674754143,0.9877291917800903,8000
7,33,250,-439.3168029785156,-1.7572672367095947,0.0919073075056076,0.987333357334137,8250
7,34,250,-442.0150146484375,-1.7680600881576538,0.06042732298374176,0.9869375228881836,8500
7,35,250,-489.376953125,-1.957507848739624,0.054879818111658096,0.9865416884422302,8750
7,36,250,-443.50054931640625,-1.774002194404602,0.05029520392417908,0.9861458539962769,9000
7,37,250,-395.9989013671875,-1.5839955806732178,0.10184585303068161,0.9857500195503235,9250
7,38,250,-437.50250244140625,-1.7500100135803223,0.06918822228908539,0.9853541851043701,9500
7,39,250,-490.5025939941406,-1.962010383605957,0.07008294761180878,0.9849583506584167,9750
7,40,250,-449.3917541503906,-1.7975670099258423,0.06444858759641647,0.9845625162124634,10000
7,41,250,-490.6450500488281,-1.9625802040100098,0.1244940534234047,0.98416668176651,10250
7,42,250,-477.6182556152344,-1.9104729890823364,0.0833272933959961,0.9837708473205566,10500
7,43,250,-400.7303771972656,-1.602921485900879,0.08051831275224686,0.9833750128746033,10750
7,44,250,-387.752685546875,-1.5510107278823853,0.08154281228780746,0.9829791784286499,11000
7,45,250,-492.9960632324219,-1.9719842672348022,0.15348213911056519,0.9825833439826965,11250
7,46,250,-482.04876708984375,-1.9281951189041138,0.09717002511024475,0.9821875095367432,11500
7,47,250,-487.7061462402344,-1.9508246183395386,0.09131212532520294,0.9817916750907898,11750
7,48,250,-439.852783203125,-1.759411096572876,0.08992517739534378,0.9813958406448364,12000
7,49,250,-422.2397766113281,-1.6889591217041016,0.17563079297542572,0.9810000061988831,12250
7,50,250,-447.9700622558594,-1.7918802499771118,0.12288973480463028,0.9806041717529297,12500
7,51,250,-494.13140869140625,-1.9765256643295288,0.11229120939970016,0.9802083373069763,12750
7,52,250,-452.9916687011719,-1.8119666576385498,0.10460203140974045,0.979812502861023,13000
7,53,250,-453.3424377441406,-1.8133697509765625,0.1983366310596466,0.9794166684150696,13250
7,54,250,-466.758056640625,-1.8670321702957153,0.13760347664356232,0.9790208339691162,13500
7,55,250,-439.5790100097656,-1.7583160400390625,0.1234923005104065,0.9786249995231628,13750
7,56,250,-492.69976806640625,-1.9707990884780884,0.11649283021688461,0.9782291650772095,14000
7,57,250,-485.3310546875,-1.941324234008789,0.20765507221221924,0.9778333306312561,14250
7,58,250,-475.9898681640625,-1.9039595127105713,0.1498902440071106,0.9774374961853027,14500
7,59,250,-298.2708740234375,-1.1930835247039795,0.13553574681282043,0.9770416617393494,14750
7,60,250,-423.92681884765625,-1.6957073211669922,0.138825461268425,0.976645827293396,15000
7,61,250,-480.291259765625,-1.9211649894714355,0.23880213499069214,0.9762499928474426,15250
7,62,250,-435.08917236328125,-1.740356683731079,0.1724635362625122,0.9758541584014893,15500
7,63,250,-431.08343505859375,-1.7243337631225586,0.15513382852077484,0.9754583239555359,15750
7,64,250,-483.5750427246094,-1.934300184249878,0.14780263602733612,0.9750624895095825,16000
7,65,250,-457.8369140625,-1.8313477039337158,0.2395946979522705,0.9746666550636292,16250
7,66,250,-495.0990905761719,-1.9803963899612427,0.17515046894550323,0.9742708206176758,16500
7,67,250,-493.9801025390625,-1.9759204387664795,0.16433890163898468,0.9738749861717224,16750
7,68,250,-431.8482666015625,-1.7273930311203003,0.15711359679698944,0.973479151725769,17000
7,69,250,-480.27349853515625,-1.9210939407348633,0.24904604256153107,0.9730833172798157,17250
7,70,250,-475.2781066894531,-1.90111243724823,0.1917574256658554,0.9726874828338623,17500
7,71,250,-489.22027587890625,-1.956881046295166,0.16908134520053864,0.9722916483879089,17750
7,72,250,-440.1023864746094,-1.7604095935821533,0.17079217731952667,0.9718958139419556,18000
7,73,250,-481.8069152832031,-1.9272276163101196,0.2722990810871124,0.9714999794960022,18250
7,74,250,-402.5318298339844,-1.610127329826355,0.2093002200126648,0.9711041450500488,18500
7,75,250,-465.8004455566406,-1.8632017374038696,0.1921091079711914,0.9707083106040955,18750
7,76,250,-394.9603271484375,-1.5798412561416626,0.19155122339725494,0.9703124761581421,19000
7,77,250,-492.1720275878906,-1.9686881303787231,0.2775084674358368,0.9699166417121887,19250
7,78,250,-468.23016357421875,-1.8729206323623657,0.21337896585464478,0.9695208072662354,19500
7,79,250,-473.42205810546875,-1.8936882019042969,0.21052701771259308,0.969124972820282,19750
7,80,250,-367.3604736328125,-1.4694418907165527,0.18698261678218842,0.9687291383743286,20000
7,81,250,-496.9002990722656,-1.9876011610031128,0.2677442729473114,0.96833336353302,20250
7,82,250,-430.6933288574219,-1.7227733135223389,0.21683581173419952,0.9679374694824219,20500
7,83,250,-401.8366394042969,-1.607346534729004,0.21495650708675385,0.9675416946411133,20750
7,84,250,-452.652099609375,-1.8106083869934082,0.19209879636764526,0.9671458601951599,21000
7,85,250,-486.9991149902344,-1.9479964971542358,0.2697826325893402,0.9667500257492065,21250
7,86,250,-475.033203125,-1.9001327753067017,0.20241551101207733,0.9663541913032532,21500
7,87,250,-485.9153747558594,-1.9436614513397217,0.2047448307275772,0.9659583568572998,21750
7,88,250,-469.1335144042969,-1.876534104347229,0.18648335337638855,0.9655625224113464,22000
7,89,250,-452.790771484375,-1.811163067817688,0.24704034626483917,0.9651666879653931,22250
7,90,250,-449.8964538574219,-1.7995858192443848,0.2066228687763214,0.9647708535194397,22500
7,91,250,-459.6010437011719,-1.8384041786193848,0.1998121738433838,0.9643750190734863,22750
7,92,250,-416.019287109375,-1.6640771627426147,0.18711474537849426,0.963979184627533,23000
7,93,250,-429.3868103027344,-1.7175472974777222,0.25500038266181946,0.9635833501815796,23250
7,94,250,-377.7148742675781,-1.510859489440918,0.20053309202194214,0.9631875157356262,23500
7,95,250,-466.5491027832031,-1.8661963939666748,0.19980868697166443,0.9627916812896729,23750
7,96,250,-431.3695983886719,-1.7254784107208252,0.1820317804813385,0.9623958468437195,24000
7,97,250,-359.84320068359375,-1.4393727779388428,0.2681073546409607,0.9620000123977661,24250
7,98,250,-382.522705078125,-1.5300908088684082,0.19863279163837433,0.9616041779518127,24500
7,99,250,-396.3017272949219,-1.5852068662643433,0.18242095410823822,0.9612083435058594,24750
7,100,250,-466.6041564941406,-1.866416573524475,0.17391560971736908,0.960812509059906,25000
7,101,250,-442.4222412109375,-1.7696889638900757,0.27800801396369934,0.9604166746139526,25250
7,102,250,-383.1278076171875,-1.5325112342834473,0.1917867809534073,0.9600208401679993,25500
7,103,250,-469.8994445800781,-1.879597783088684,0.17857426404953003,0.9596250057220459,25750
7,104,250,-487.9819641113281,-1.951927900314331,0.177186980843544,0.9592291712760925,26000
7,105,250,-485.45123291015625,-1.9418048858642578,0.3251165449619293,0.9588333368301392,26250
7,106,250,-454.96270751953125,-1.8198508024215698,0.2147829830646515,0.9584375023841858,26500
7,107,250,-482.9331970214844,-1.9317327737808228,0.20300409197807312,0.9580416679382324,26750
7,108,250,-417.1302185058594,-1.6685209274291992,0.18630975484848022,0.957645833492279,27000
7,109,250,-429.9124450683594,-1.7196497917175293,0.388274222612381,0.9572499990463257,27250
7,110,250,-389.70281982421875,-1.5588113069534302,0.26296982169151306,0.9568541646003723,27500
7,111,250,-486.96734619140625,-1.9478694200515747,0.23795364797115326,0.956458330154419,27750
7,112,250,-481.1222839355469,-1.924489140510559,0.23319873213768005,0.9560624957084656,28000
7,113,250,-472.4414978027344,-1.889765977859497,0.4353864789009094,0.9556666612625122,28250
