seed,episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
1,1,250,-456.9141845703125,-1.8276567459106445,0.0,1.0,250
1,2,250,-431.0498962402344,-1.7241995334625244,0.0,0.9996041655540466,500
1,3,250,-490.4063415527344,-1.961625337600708,0.0,0.9992083311080933,750
1,4,250,-447.46917724609375,-1.7898766994476318,0.0,0.9988124966621399,1000
1,5,250,-481.0314636230469,-1.9241259098052979,0.3020406663417816,0.9984166622161865,1250
1,6,250,-459.2904052734375,-1.837161660194397,0.0968443751335144,0.9980208277702332,1500
1,7,250,-481.9339904785156,-1.9277359247207642,0.08607656508684158,0.9976249933242798,1750
1,8,250,-486.60870361328125,-1.9464348554611206,0.05332675576210022,0.9972291588783264,2000
1,9,250,-450.389404296875,-1.8015576601028442,0.08084689825773239,0.996833324432373,2250
1,10,250,-463.1770324707031,-1.852708101272583,0.03175242990255356,0.9964374899864197,2500
1,11,250,-492.3673400878906,-1.9694693088531494,0.027444537729024887,0.9960416555404663,2750
1,12,250,-474.5090637207031,-1.898036241531372,0.025040095672011375,0.9956458210945129,3000
1,13,250,-448.2322998046875,-1.7929291725158691,0.07301351428031921,0.9952499866485596,3250
1,14,250,-493.5809631347656,-1.9743238687515259,0.031719960272312164,0.9948541522026062,3500
1,15,250,-471.1554260253906,-1.8846217393875122,0.028701724484562874,0.9944583177566528,3750
1,16,250,-465.2566833496094,-1.8610267639160156,0.025460513308644295,0.9940624833106995,4000
1,17,250,-455.72540283203125,-1.8229016065597534,0.06999030709266663,0.9936666488647461,4250
1,18,250,-464.7257385253906,-1.858902931213379,0.03447640687227249,0.9932708144187927,4500
1,19,250,-463.0797424316406,-1.8523190021514893,0.03168002516031265,0.9928749799728394,4750
1,20,250,-477.4519348144531,-1.9098076820373535,0.030122969299554825,0.992479145526886,5000
1,21,250,-438.3347473144531,-1.7533389329910278,0.07323470711708069,0.9920833110809326,5250
1,22,250,-472.08074951171875,-1.8883229494094849,0.04470796138048172,0.9916874766349792,5500
1,23,250,-475.2359619140625,-1.9009438753128052,0.0396638959646225,0.9912916421890259,5750
1,24,250,-489.8800964355469,-1.9595203399658203,0.038215845823287964,0.9908958077430725,6000
1,25,250,-471.339599609375,-1.885358452796936,0.08356351405382156,0.9904999732971191,6250
1,26,250,-487.26190185546875,-1.949047565460205,0.04917529970407486,0.9901041388511658,6500
1,27,250,-453.9267272949219,-1.8157069683074951,0.04562760517001152,0.9897083044052124,6750
1,28,250,-482.0516662597656,-1.9282066822052002,0.043780602514743805,0.9893125295639038,7000
1,29,250,-481.9739685058594,-1.9278959035873413,0.08756507933139801,0.9889166951179504,7250
1,30,250,-487.5308532714844,-1.9501234292984009,0.05300336331129074,0.9885208606719971,7500
1,31,250,-477.56719970703125,-1.910268783569336,0.05136868357658386,0.9881250262260437,7750
1,32,250,-477.6390380859375,-1.9105561971664429,0.05128329619765282,0.9877291917800903,8000
1,33,250,-479.9635925292969,-1.9198544025421143,0.09229031950235367,0.987333357334137,8250
1,34,250,-476.7770080566406,-1.9071080684661865,0.061692263931035995,0.9869375228881836,8500
1,35,250,-483.17364501953125,-1.9326945543289185,0.05895107984542847,0.9865416884422302,8750
1,36,250,-451.4229736328125,-1.8056918382644653,0.057805389165878296,0.9861458539962769,9000
1,37,250,-473.0227355957031,-1.892090916633606,0.10578823834657669,0.9857500195503235,9250
1,38,250,-469.76239013671875,-1.87904953956604,0.07212117314338684,0.9853541851043701,9500
1,39,250,-473.33770751953125,-1.8933508396148682,0.07026725262403488,0.9849583506584167,9750
1,40,250,-482.73284912109375,-1.9309314489364624,0.06691178679466248,0.9845625162124634,10000
1,41,250,-476.68658447265625,-1.9067463874816895,0.12158611416816711,0.98416668176651,10250
1,42,250,-488.14141845703125,-1.9525656700134277,0.08228836208581924,0.9837708473205566,10500
1,43,250,-490.4836730957031,-1.9619346857070923,0.07895050942897797,0.9833750128746033,10750
1,44,250,-491.05517578125,-1.9642207622528076,0.07626628130674362,0.9829791784286499,11000
1,45,250,-475.9144287109375,-1.9036576747894287,0.14501552283763885,0.9825833439826965,11250
1,46,250,-437.08587646484375,-1.7483434677124023,0.10320277512073517,0.9821875095367432,11500
1,47,250,-493.4686279296875,-1.973874568939209,0.09567517042160034,0.9817916750907898,11750
1,48,250,-462.23480224609375,-1.8489391803741455,0.09095245599746704,0.9813958406448364,12000
1,49,250,-451.8527526855469,-1.8074109554290771,0.1702721118927002,0.9810000061988831,12250
1,50,250,-449.9364929199219,-1.7997459173202515,0.12836140394210815,0.9806041717529297,12500
1,51,250,-484.6492004394531,-1.9385968446731567,0.11206189543008804,0.9802083373069763,12750
1,52,250,-470.91363525390625,-1.8836545944213867,0.10213968902826309,0.979812502861023,13000
1,53,250,-452.85498046875,-1.81141996383667,0.1900024116039276,0.9794166684150696,13250
1,54,250,-485.87591552734375,-1.9435036182403564,0.14036864042282104,0.9790208339691162,13500
1,55,250,-464.3455810546875,-1.8573822975158691,0.1226126030087471,0.9786249995231628,13750
1,56,250,-405.8878479003906,-1.623551368713379,0.11435569077730179,0.9782291650772095,14000
1,57,250,-478.6846618652344,-1.914738655090332,0.20194628834724426,0.9778333306312561,14250
1,58,250,-438.8213195800781,-1.7552852630615234,0.1453850120306015,0.9774374961853027,14500
1,59,250,-482.6551208496094,-1.9306204319000244,0.1359129697084427,0.9770416617393494,14750
1,60,250,-495.7111511230469,-1.982844591140747,0.12974637746810913,0.976645827293396,15000
1,61,250,-472.7252502441406,-1.89090096950531,0.20467843115329742,0.9762499928474426,15250
1,62,250,-476.0342712402344,-1.904137134552002,0.154070645570755,0.9758541584014893,15500
1,63,250,-446.2081604003906,-1.7848325967788696,0.14218196272850037,0.9754583239555359,15750
1,64,250,-454.46356201171875,-1.8178542852401733,0.1380164474248886,0.9750624895095825,16000
1,65,250,-401.35150146484375,-1.6054060459136963,0.21309693157672882,0.9746666550636292,16250
1,66,250,-473.9917907714844,-1.8959671258926392,0.18007005751132965,0.9742708206176758,16500
1,67,250,-443.2199401855469,-1.772879719734192,0.15800601243972778,0.9738749861717224,16750
