seed,episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
6,1,250,-485.0142517089844,-1.9400570392608643,0.0,1.0,250
6,2,250,-451.99658203125,-1.8079863786697388,0.0,0.9996041655540466,500
6,3,250,-436.91217041015625,-1.7476487159729004,0.0,0.9992083311080933,750
6,4,250,-492.98199462890625,-1.9719280004501343,0.0,0.9988124966621399,1000
6,5,250,-479.8748779296875,-1.9194995164871216,0.39416083693504333,0.9984166622161865,1250
6,6,250,-446.85693359375,-1.7874277830123901,0.08888842165470123,0.9980208277702332,1500
6,7,250,-470.5599670410156,-1.882239818572998,0.08293917030096054,0.9976249933242798,1750
6,8,250,-494.66876220703125,-1.9786750078201294,0.05840618535876274,0.9972291588783264,2000
6,9,250,-487.9106750488281,-1.9516427516937256,0.08540675044059753,0.996833324432373,2250
6,10,250,-450.25164794921875,-1.801006555557251,0.029413262382149696,0.9964374899864197,2500
6,11,250,-484.71112060546875,-1.9388444423675537,0.022395458072423935,0.9960416555404663,2750
6,12,250,-492.88385009765625,-1.9715354442596436,0.019855765625834465,0.9956458210945129,3000
6,13,250,-493.6539611816406,-1.9746158123016357,0.06501513719558716,0.9952499866485596,3250
6,14,250,-442.8989562988281,-1.77159583568573,0.024444129317998886,0.9948541522026062,3500
6,15,250,-461.9263000488281,-1.8477052450180054,0.022109024226665497,0.9944583177566528,3750
6,16,250,-490.6565246582031,-1.9626260995864868,0.021293552592396736,0.9940624833106995,4000
6,17,250,-436.1396789550781,-1.7445586919784546,0.06663322448730469,0.9936666488647461,4250
6,18,250,-485.54595947265625,-1.9421838521957397,0.0305471271276474,0.9932708144187927,4500
6,19,250,-473.6046447753906,-1.8944185972213745,0.025559764355421066,0.9928749799728394,4750
6,20,250,-462.7314147949219,-1.8509256839752197,0.02318406291306019,0.992479145526886,5000
6,21,250,-387.9145202636719,-1.551658034324646,0.06777001917362213,0.9920833110809326,5250
6,22,250,-482.83099365234375,-1.9313240051269531,0.037139829248189926,0.9916874766349792,5500
6,23,250,-489.8367614746094,-1.9593470096588135,0.03401443734765053,0.9912916421890259,5750
6,24,250,-467.0693359375,-1.8682773113250732,0.03098955564200878,0.9908958077430725,6000
6,25,250,-454.08233642578125,-1.8163293600082397,0.07518595457077026,0.9904999732971191,6250
