seed,episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
12,1,250,-487.72515869140625,-1.950900673866272,0.0,1.0,250
12,2,250,-481.18121337890625,-1.924724817276001,0.0,0.9996041655540466,500
12,3,250,-489.0069885253906,-1.9560279846191406,0.0,0.9992083311080933,750
12,4,250,-494.568359375,-1.9782733917236328,0.0,0.9988124966621399,1000
12,5,250,-485.4167785644531,-1.941667079925537,0.42628371715545654,0.9984166622161865,1250
12,6,250,-493.53448486328125,-1.9741379022598267,0.04166760295629501,0.9980208277702332,1500
12,7,250,-474.82403564453125,-1.8992961645126343,0.04156571999192238,0.9976249933242798,1750
12,8,250,-473.10345458984375,-1.892413854598999,0.03444945812225342,0.9972291588783264,2000
12,9,250,-485.7737731933594,-1.943095088005066,0.0766303688287735,0.996833324432373,2250
12,10,250,-492.25921630859375,-1.9690368175506592,0.030373409390449524,0.9964374899864197,2500
12,11,250,-459.59515380859375,-1.8383805751800537,0.023931948468089104,0.9960416555404663,2750
12,12,250,-488.2248840332031,-1.9528995752334595,0.022213835269212723,0.9956458210945129,3000
12,13,250,-464.7915954589844,-1.8591663837432861,0.0600532628595829,0.9952499866485596,3250
12,14,250,-472.0532531738281,-1.888213038444519,0.026274897158145905,0.9948541522026062,3500
12,15,250,-429.34173583984375,-1.7173669338226318,0.025761498138308525,0.9944583177566528,3750
12,16,250,-480.8153076171875,-1.923261284828186,0.02554643340408802,0.9940624833106995,4000
12,17,250,-477.56146240234375,-1.9102458953857422,0.0641593337059021,0.9936666488647461,4250
12,18,250,-479.4813537597656,-1.9179253578186035,0.03315962478518486,0.9932708144187927,4500
12,19,250,-465.64288330078125,-1.8625714778900146,0.028610991314053535,0.9928749799728394,4750
12,20,250,-469.79473876953125,-1.8791790008544922,0.026496008038520813,0.992479145526886,5000
12,21,250,-425.09967041015625,-1.7003986835479736,0.0681205540895462,0.9920833110809326,5250
12,22,250,-497.55950927734375,-1.990238070487976,0.03994010388851166,0.9916874766349792,5500
12,23,250,-429.8493957519531,-1.7193975448608398,0.032343730330467224,0.9912916421890259,5750
12,24,250,-461.6853332519531,-1.8467413187026978,0.034099332988262177,0.9908958077430725,6000
12,25,250,-434.03961181640625,-1.7361584901809692,0.07710658758878708,0.9904999732971191,6250
12,26,250,-430.4537048339844,-1.7218148708343506,0.04696723818778992,0.9901041388511658,6500
12,27,250,-483.112060546875,-1.9324482679367065,0.04157961905002594,0.9897083044052124,6750
12,28,250,-483.070556640625,-1.9322822093963623,0.03861107677221298,0.9893125295639038,7000
12,29,250,-465.9498291015625,-1.8637993335723877,0.08294319361448288,0.9889166951179504,7250
12,30,250,-494.9404602050781,-1.9797618389129639,0.050848837941884995,0.9885208606719971,7500
12,31,250,-471.812255859375,-1.8872489929199219,0.04683903977274895,0.9881250262260437,7750
12,32,250,-494.1858215332031,-1.9767433404922485,0.04252595454454422,0.9877291917800903,8000
12,33,250,-372.0528259277344,-1.4882112741470337,0.0880943164229393,0.987333357334137,8250
12,34,250,-451.1170654296875,-1.8044682741165161,0.06743598729372025,0.9869375228881836,8500
12,35,250,-463.16326904296875,-1.8526530265808105,0.06091633811593056,0.9865416884422302,8750
12,36,250,-467.655517578125,-1.8706220388412476,0.05969179794192314,0.9861458539962769,9000
12,37,250,-324.2013244628906,-1.2968052625656128,0.10949825495481491,0.9857500195503235,9250
12,38,250,-470.1015930175781,-1.880406379699707,0.08189184218645096,0.9853541851043701,9500
12,39,250,-455.7474670410156,-1.822989821434021,0.07704626023769379,0.9849583506584167,9750
12,40,250,-480.054931640625,-1.9202197790145874,0.0787464827299118,0.9845625162124634,10000
12,41,250,-464.10498046875,-1.8564199209213257,0.1361042708158493,0.98416668176651,10250
12,42,250,-424.2950439453125,-1.697180151939392,0.10054374486207962,0.9837708473205566,10500
12,43,250,-494.3486633300781,-1.977394700050354,0.09446540474891663,0.9833750128746033,10750
12,44,250,-465.4504089355469,-1.8618016242980957,0.09330487251281738,0.9829791784286499,11000
12,45,250,-428.8261413574219,-1.7153046131134033,0.1646421104669571,0.9825833439826965,11250
12,46,250,-486.2282409667969,-1.9449129104614258,0.11069116741418839,0.9821875095367432,11500
12,47,250,-437.4588623046875,-1.74983549118042,0.11274780333042145,0.9817916750907898,11750
12,48,250,-429.2139587402344,-1.7168558835983276,0.10889585316181183,0.9813958406448364,12000
12,49,250,-468.4407958984375,-1.8737632036209106,0.18717564642429352,0.9810000061988831,12250
12,50,250,-378.1785583496094,-1.5127142667770386,0.13470767438411713,0.9806041717529297,12500
12,51,250,-476.8345947265625,-1.9073383808135986,0.131236270070076,0.9802083373069763,12750
12,52,250,-472.27471923828125,-1.889098882675171,0.1281285285949707,0.979812502861023,13000
12,53,250,-459.092529296875,-1.8363701105117798,0.21399466693401337,0.9794166684150696,13250
12,54,250,-416.8620910644531,-1.6674484014511108,0.1583230197429657,0.9790208339691162,13500
12,55,250,-371.6974792480469,-1.4867899417877197,0.1519583761692047,0.9786249995231628,13750
12,56,250,-493.2796936035156,-1.973118782043457,0.14146605134010315,0.9782291650772095,14000
12,57,250,-491.041748046875,-1.9641669988632202,0.2577914595603943,0.9778333306312561,14250
12,58,250,-416.25555419921875,-1.6650222539901733,0.1869262307882309,0.9774374961853027,14500
12,59,250,-435.57684326171875,-1.742307424545288,0.17975862324237823,0.9770416617393494,14750
12,60,250,-426.68414306640625,-1.7067365646362305,0.16934111714363098,0.976645827293396,15000
12,61,250,-438.68194580078125,-1.754727840423584,0.2966698408126831,0.9762499928474426,15250
12,62,250,-451.27764892578125,-1.8051105737686157,0.20797863602638245,0.9758541584014893,15500
12,63,250,-478.72418212890625,-1.9148967266082764,0.19248497486114502,0.9754583239555359,15750
12,64,250,-483.98870849609375,-1.9359548091888428,0.1827269047498703,0.9750624895095825,16000
12,65,250,-443.70001220703125,-1.7748000621795654,0.2957850694656372,0.9746666550636292,16250
12,66,250,-469.66912841796875,-1.8786765336990356,0.21295778453350067,0.9742708206176758,16500
12,67,250,-450.1575622558594,-1.8006302118301392,0.1978602558374405,0.9738749861717224,16750
12,68,250,-465.7745666503906,-1.8630982637405396,0.1965600848197937,0.973479151725769,17000
12,69,250,-472.4718933105469,-1.8898875713348389,0.31212618947029114,0.9730833172798157,17250
12,70,250,-383.3917236328125,-1.533566951751709,0.23931589722633362,0.9726874828338623,17500
12,71,250,-480.7998352050781,-1.9231992959976196,0.2224639505147934,0.9722916483879089,17750
12,72,250,-357.81060791015625,-1.4312424659729004,0.20846423506736755,0.9718958139419556,18000
12,73,250,-472.7366638183594,-1.890946626663208,0.3357641398906708,0.9714999794960022,18250
12,74,250,-460.02838134765625,-1.8401135206222534,0.26514118909835815,0.9711041450500488,18500
12,75,250,-459.2005615234375,-1.8368022441864014,0.2320595532655716,0.9707083106040955,18750
12,76,250,-436.22283935546875,-1.7448914051055908,0.22400081157684326,0.9703124761581421,19000
12,77,250,-492.7135925292969,-1.97085440158844,0.3135546147823334,0.9699166417121887,19250
12,78,250,-447.7551574707031,-1.7910206317901611,0.2321345955133438,0.9695208072662354,19500
12,79,250,-394.02947998046875,-1.5761178731918335,0.21852461993694305,0.969124972820282,19750
12,80,250,-431.3887634277344,-1.7255550622940063,0.20944276452064514,0.9687291383743286,20000
12,81,250,-384.6689453125,-1.5386757850646973,0.3237653374671936,0.96833336353302,20250
12,82,250,-485.606201171875,-1.9424247741699219,0.2482111006975174,0.9679374694824219,20500
12,83,250,-480.93609619140625,-1.9237444400787354,0.24809835851192474,0.9675416946411133,20750
12,84,250,-390.1606140136719,-1.5606424808502197,0.23119498789310455,0.9671458601951599,21000
12,85,250,-476.7278137207031,-1.9069112539291382,0.3260910212993622,0.9667500257492065,21250
12,86,250,-412.74755859375,-1.6509902477264404,0.2691551446914673,0.9663541913032532,21500
12,87,250,-490.9405822753906,-1.9637622833251953,0.2645629942417145,0.9659583568572998,21750
12,88,250,-451.0482177734375,-1.8041929006576538,0.2458115518093109,0.9655625224113464,22000
12,89,250,-454.3337097167969,-1.8173348903656006,0.3428252339363098,0.9651666879653931,22250
12,90,250,-398.72265625,-1.5948905944824219,0.26944848895072937,0.9647708535194397,22500
12,91,250,-427.37298583984375,-1.7094919681549072,0.2602671682834625,0.9643750190734863,22750
12,92,250,-454.04486083984375,-1.8161793947219849,0.26690563559532166,0.963979184627533,23000
12,93,250,-469.81817626953125,-1.879272699356079,0.3611832857131958,0.9635833501815796,23250
12,94,250,-475.4418640136719,-1.9017674922943115,0.2827897369861603,0.9631875157356262,23500
12,95,250,-440.65313720703125,-1.7626125812530518,0.26123443245887756,0.9627916812896729,23750
12,96,250,-479.91485595703125,-1.9196593761444092,0.25069183111190796,0.9623958468437195,24000
12,97,250,-483.3625183105469,-1.9334501028060913,0.377105176448822,0.9620000123977661,24250
12,98,250,-461.8199768066406,-1.8472799062728882,0.29829925298690796,0.9616041779518127,24500
12,99,250,-482.43475341796875,-1.929738998413086,0.29362642765045166,0.9612083435058594,24750
12,100,250,-432.7978210449219,-1.7311912775039673,0.2686769962310791,0.960812509059906,25000
12,101,250,-409.75982666015625,-1.6390392780303955,0.38098397850990295,0.9604166746139526,25250
12,102,250,-460.298583984375,-1.8411943912506104,0.31209883093833923,0.9600208401679993,25500
12,103,250,-362.2087707519531,-1.4488351345062256,0.28928080201148987,0.9596250057220459,25750
12,104,250,-467.4761047363281,-1.8699043989181519,0.29589948058128357,0.9592291712760925,26000
12,105,250,-484.5338439941406,-1.9381353855133057,0.41960617899894714,0.9588333368301392,26250
12,106,250,-464.18377685546875,-1.856735110282898,0.321222186088562,0.9584375023841858,26500
12,107,250,-444.45672607421875,-1.7778269052505493,0.3125693202018738,0.9580416679382324,26750
